2_166	1_95	56.790	81	35	0	45	125	37	117	1.72e-29	98.6
2_167	1_291	44.886	176	88	2	3	169	381	556	2.87e-35	124
2_167	1_302	36.364	132	75	4	3	126	82	212	5.20e-20	78.6
2_168	1_52	90.341	176	17	0	1	176	1	176	3.36e-122	337
2_169	1_171	81.262	523	84	3	1	515	1	517	0.0	889
2_171	1_190	82.456	171	28	2	1	170	471	640	6.82e-97	288
2_171	1_96	79.545	176	30	2	1	170	471	646	1.46e-94	282
2_172	1_82	83.102	1083	164	12	1	1072	1	1075	0.0	1415
2_173	1_327	91.304	161	14	0	1	161	1	161	1.22e-98	276
2_174	1_252	85.105	4411	645	9	1	4405	1	4405	0.0	7833
2_175	1_6	83.186	226	38	0	1	226	1	226	5.52e-146	401
2_176	1_101	84.469	367	56	1	6	372	4	369	0.0	644
2_177	1_312	93.451	4917	312	6	1	4912	1	4912	0.0	9450
2_178	1_140	99.476	191	1	0	1	191	1	191	1.02e-144	397
2_179	1_85	34.211	76	50	0	26	101	88	163	1.49e-11	53.9
2_179	1_106	35.897	78	48	2	26	102	41	117	1.05e-10	51.6
2_179	1_364	35.897	78	48	2	26	102	86	162	1.16e-10	51.6
2_179	1_11	35.897	78	48	2	26	102	33	109	1.24e-10	51.6
2_179	1_84	38.028	71	44	0	31	101	251	321	3.62e-10	50.1
2_180	1_58	90.400	125	12	0	1	125	1	125	5.47e-78	221
2_181	1_408	96.850	127	4	0	1	127	1	127	5.07e-91	254
2_182	1_424	95.122	492	24	0	57	548	29	520	0.0	974
2_182	1_110	27.717	184	109	5	183	343	51	233	1.24e-10	58.9
2_182	1_425	25.362	138	86	6	134	258	616	749	7.19e-04	37.0
2_182	1_425	25.503	149	92	6	207	341	599	742	8.31e-04	36.6
2_183	1_152	87.838	444	47	5	1	441	1	440	0.0	782
2_183	1_330	51.691	207	74	3	84	267	171	374	3.70e-64	215
2_184	1_396	55.096	314	120	8	149	446	1	309	1.79e-70	221
2_185	1_45	88.861	395	42	1	9	403	6	398	0.0	732
2_185	1_45	24.908	273	193	4	341	602	110	381	2.62e-24	100
2_185	1_45	24.242	198	132	8	577	765	137	325	1.46e-08	52.4
2_186	1_229	83.883	273	43	1	1	273	1	272	3.01e-163	449
2_186	1_68	49.367	237	48	5	1	237	1	165	6.04e-64	197
2_187	1_281	70.988	324	91	3	1	323	1	322	4.26e-168	465
2_188	1_67	86.111	108	14	1	1	108	1	107	1.45e-57	168
2_189	1_339	91.304	115	10	0	1	115	1	115	6.23e-78	220
2_190	1_405	73.150	473	85	8	3	437	2	470	0.0	647
2_191	1_324	82.443	262	30	5	56	302	1	261	8.03e-147	408
2_191	1_80	31.667	300	181	9	6	292	1	289	6.83e-39	134
2_191	1_273	37.671	146	81	4	55	195	10	150	2.35e-19	78.2
2_191	1_181	28.814	59	42	0	16	74	13	71	4.88e-07	45.4
2_191	1_148	25.446	224	131	10	43	231	244	466	1.45e-05	41.2
2_192	1_192	32.986	288	162	9	191	453	243	524	1.25e-32	132
2_192	1_192	27.376	263	163	4	854	1095	788	1043	2.72e-20	92.0
2_192	1_192	44.156	77	40	2	1	76	1	75	4.79e-16	78.2
2_192	1_161	35.669	157	92	4	193	345	115	266	8.04e-22	95.5
2_192	1_161	37.234	94	46	2	1	81	1	94	6.80e-13	67.0
2_192	1_133	36.641	131	75	4	257	385	7	131	3.48e-14	71.6
2_192	1_176	32.168	143	77	5	257	385	7	143	1.16e-10	60.1
2_195	1_346	89.960	249	25	0	1	249	1	249	5.76e-172	469
2_199	1_86	75.489	665	149	5	13	677	15	665	0.0	1035
2_200	1_17	73.607	341	83	3	1	337	1	338	0.0	528
2_201	1_368	57.771	341	117	12	5	326	2	334	7.95e-82	246
2_202	1_207	81.031	970	147	7	11	973	1	940	0.0	1518
2_202	1_37	30.303	264	164	8	721	972	270	525	2.00e-24	105
2_203	1_314	91.098	1640	137	7	94	1727	95	1731	0.0	2983
2_204	1_228	44.557	395	207	8	8	397	2	389	7.04e-116	338
2_205	1_139	87.755	196	24	0	1	196	1	196	3.19e-131	362
2_206	1_238	49.778	677	315	5	1	668	1	661	0.0	553
2_207	1_205	67.230	473	153	1	1	471	1	473	0.0	685
2_208	1_123	63.670	267	93	2	7	269	9	275	9.49e-127	356
2_208	1_418	63.158	171	61	1	101	269	1	171	5.50e-80	234
2_208	1_151	36.667	90	49	2	12	100	60	142	1.18e-08	49.7
2_209	1_204	49.527	317	148	1	53	369	1	305	7.26e-108	314
2_209	1_127	39.441	322	186	5	51	369	74	389	1.66e-81	249
2_209	1_83	31.781	365	218	6	25	369	22	375	4.93e-58	188
2_209	1_311	37.288	236	126	4	153	369	4	236	2.51e-44	149
2_210	1_135	90.445	607	51	5	1	603	3	606	0.0	1124
2_211	1_377	95.205	438	21	0	1	438	1	438	0.0	878
2_211	1_43	94.749	438	23	0	1	438	1	438	0.0	872
2_211	1_31	83.456	272	32	2	159	430	1	259	4.83e-167	465
2_212	1_196	98.214	168	3	0	1	168	1	168	3.17e-122	337
2_213	1_224	80.913	241	46	0	1	241	1	241	5.67e-142	392
2_214	1_276	94.340	583	31	2	24	605	64	645	0.0	1112
2_215	1_63	76.224	429	95	2	1	422	6	434	0.0	664
2_215	1_62	31.188	202	133	2	127	327	241	437	1.23e-36	136
2_215	1_62	33.333	213	126	4	130	334	183	387	7.42e-32	122
2_215	1_62	27.551	294	183	5	128	417	302	569	1.92e-28	112
2_215	1_62	31.034	203	120	3	97	298	309	492	5.10e-24	99.4
2_215	1_62	30.851	188	120	5	165	342	152	339	7.69e-22	92.8
2_215	1_272	36.139	202	119	3	128	327	409	602	1.26e-36	137
2_215	1_272	27.815	302	195	5	128	415	438	730	8.52e-36	134
2_215	1_272	31.982	222	141	3	125	344	349	562	1.13e-31	122
2_215	1_272	29.012	162	104	3	116	274	510	663	7.83e-21	89.7
2_215	1_272	27.861	201	110	4	162	327	288	488	1.19e-18	83.2
2_215	1_272	27.891	147	71	3	215	327	286	431	1.51e-11	60.8
2_215	1_272	30.000	80	54	1	251	328	296	375	1.69e-06	44.7
2_215	1_258	28.399	331	195	10	14	330	144	446	8.68e-29	113
2_215	1_258	27.778	234	147	6	116	327	294	527	8.28e-24	98.6
2_215	1_258	25.670	261	161	5	116	375	379	607	9.84e-21	89.4
2_215	1_20	24.903	257	141	7	130	334	300	556	1.22e-16	77.0
2_215	1_20	23.963	217	140	9	129	327	172	381	8.15e-08	48.9
2_215	1_268	26.744	172	95	9	128	268	4	175	5.38e-06	41.6
2_216	1_249	90.258	503	49	0	1	503	1	503	0.0	951
2_217	1_54	92.139	547	36	2	1	540	2	548	0.0	877
2_218	1_117	62.295	122	46	0	23	144	108	229	2.19e-46	145
2_220	1_122	74.952	523	116	3	15	522	14	536	0.0	761
2_221	1_323	86.858	487	63	1	1	487	1	486	0.0	890
2_222	1_2	94.931	434	21	1	103	536	54	486	0.0	862
2_223	1_13	79.156	403	81	2	17	416	1	403	0.0	668
2_225	1_158	43.733	734	363	9	68	790	2	696	0.0	607
2_225	1_90	42.953	745	383	9	58	790	66	780	0.0	598
2_225	1_356	46.804	485	224	4	58	533	115	574	4.24e-146	436
2_225	1_357	41.506	518	292	7	192	703	889	1401	4.00e-128	410
2_225	1_337	50.693	361	172	1	192	546	1167	1527	9.81e-117	384
2_225	1_387	46.429	364	167	3	58	412	57	401	2.59e-107	329
2_225	1_9	28.835	704	436	18	128	792	67	744	2.81e-63	221
2_225	1_253	26.829	738	458	17	112	782	8	730	1.48e-58	207
2_225	1_233	29.100	622	392	15	194	792	19	614	1.93e-57	202
2_225	1_315	25.773	582	362	13	118	645	355	920	8.67e-45	169
2_225	1_165	27.321	560	356	16	107	631	269	812	8.85e-42	159
2_225	1_74	25.823	577	348	17	225	769	123	651	2.00e-33	131
2_225	1_188	24.748	497	312	15	127	590	90	557	2.13e-27	112
2_225	1_197	42.857	91	47	2	365	455	290	375	1.41e-15	73.9
2_225	1_118	27.723	202	116	6	156	343	122	307	3.91e-14	70.9
2_225	1_56	32.895	76	51	0	713	788	142	217	2.81e-11	58.9
2_225	1_156	27.979	193	108	7	601	777	309	486	2.99e-10	57.8
2_225	1_156	26.144	153	90	5	128	265	111	255	2.76e-08	51.6
2_225	1_242	28.346	127	91	0	288	414	1	127	2.02e-09	55.1
2_225	1_5	21.825	252	181	6	306	549	192	435	7.72e-05	40.4
2_225	1_21	31.633	98	56	4	131	218	1353	1449	1.25e-04	40.0
2_225	1_68	29.268	82	53	1	686	762	208	289	1.26e-04	39.3
2_225	1_148	31.818	88	49	3	120	200	1188	1271	1.80e-04	39.7
2_225	1_288	26.957	115	79	3	290	402	167	278	4.02e-04	38.1
2_225	1_365	27.358	106	73	2	290	394	142	244	6.55e-04	37.0
2_226	1_79	93.333	210	14	0	1	210	1	210	1.07e-142	392
2_227	1_66	45.238	84	46	0	26	109	16	99	4.80e-12	54.7
2_228	1_60	88.393	336	36	2	1	333	1	336	0.0	604
2_229	1_228	46.231	398	192	10	1	389	1	385	3.84e-115	336
2_230	1_87	77.642	492	105	2	1	487	1	492	0.0	795
2_231	1_132	90.393	229	22	0	1	229	1	229	4.36e-152	417
2_232	1_262	52.381	168	75	3	1	165	1	166	1.04e-55	168
2_233	1_42	94.336	512	24	2	1	510	1	509	0.0	939
2_234	1_430	30.108	93	57	3	28	114	173	263	2.10e-05	40.4
2_234	1_431	29.032	93	58	3	28	114	179	269	3.29e-04	36.6
2_234	1_82	23.596	89	68	0	23	111	295	383	7.80e-04	35.4
2_235	1_255	86.412	655	89	0	1	655	1	655	0.0	1201
2_236	1_113	85.167	209	30	1	1	208	1	209	1.67e-107	303
2_237	1_197	40.698	258	148	1	148	400	33	290	2.50e-56	187
2_237	1_155	40.458	262	151	1	144	400	562	823	1.34e-52	186
2_237	1_155	30.275	109	75	1	37	145	1	108	2.97e-10	57.4
2_237	1_84	39.161	143	87	0	4	146	71	213	6.26e-26	106
2_237	1_24	27.619	210	148	3	162	370	600	806	1.31e-20	90.1
2_238	1_366	56.716	134	47	1	19	152	1	123	3.76e-50	153
2_239	1_208	75.752	565	113	10	1	554	1	552	0.0	754
2_240	1_304	86.069	524	69	3	1	524	3	522	0.0	941
2_241	1_330	90.168	773	40	9	1	748	1	762	0.0	1150
2_241	1_152	51.208	207	75	3	174	377	84	267	6.44e-64	215
2_242	1_373	82.723	191	33	0	1	191	61	251	9.55e-117	327
2_243	1_3	53.214	669	300	10	65	722	3	669	0.0	708
2_244	1_381	90.683	644	59	1	1	643	1	644	0.0	1238
2_245	1_324	83.969	262	27	4	146	393	1	261	4.04e-151	423
2_245	1_80	32.677	254	148	8	140	383	49	289	8.25e-26	100
2_245	1_273	37.241	145	81	4	146	285	11	150	6.22e-18	75.1
2_245	1_148	25.481	208	120	9	146	322	263	466	1.51e-06	45.1
2_246	1_272	87.543	875	84	7	1	867	1	858	0.0	1549
2_246	1_62	32.011	353	219	7	324	663	146	490	4.90e-53	191
2_246	1_62	30.172	348	202	7	289	629	171	484	3.82e-47	174
2_246	1_62	31.274	259	172	5	299	555	242	496	2.28e-37	144
2_246	1_62	31.056	322	175	11	384	662	87	404	2.36e-37	144
2_246	1_62	31.429	175	113	6	294	467	324	492	9.17e-19	85.5
2_246	1_258	29.712	313	208	4	361	663	251	561	3.95e-45	168
2_246	1_258	28.090	356	235	9	268	610	217	564	1.94e-38	147
2_246	1_258	34.634	205	127	5	474	675	250	450	6.58e-32	127
2_246	1_63	36.444	225	125	5	391	614	135	342	2.43e-33	129
2_246	1_63	31.304	230	142	3	355	570	128	355	1.24e-26	108
2_246	1_63	30.045	223	111	3	446	653	133	325	1.26e-24	102
2_246	1_63	34.659	176	98	4	502	662	133	306	8.32e-22	94.0
2_246	1_63	28.502	207	107	5	330	496	133	338	1.16e-20	90.5
2_246	1_63	32.692	156	88	3	530	671	133	285	4.36e-18	82.4
2_246	1_63	33.036	112	72	2	328	439	230	338	1.64e-17	80.9
2_246	1_63	28.090	178	121	4	296	473	173	343	4.00e-11	60.5
2_246	1_63	25.410	122	85	4	277	398	238	353	4.40e-07	47.8
2_246	1_20	23.270	477	265	17	248	638	88	549	3.47e-26	110
2_246	1_20	23.235	439	243	15	332	687	332	759	2.36e-21	94.7
2_246	1_20	27.187	320	195	11	358	650	146	454	3.18e-17	81.3
2_246	1_20	30.159	126	72	6	328	439	596	719	9.61e-06	43.9
2_246	1_235	24.034	233	129	8	331	520	683	910	1.89e-07	49.3
2_246	1_268	24.540	163	103	5	446	593	4	161	3.28e-07	46.6
2_246	1_268	20.000	190	111	5	390	553	5	179	1.43e-04	38.5
2_246	1_268	26.891	119	64	5	535	642	10	116	5.87e-04	36.6
2_247	1_74	38.650	163	77	3	78	240	122	261	1.24e-31	117
2_247	1_188	27.213	305	150	8	2	239	71	370	5.32e-27	103
2_247	1_9	28.571	301	147	11	2	239	45	340	5.77e-20	83.2
2_247	1_156	31.250	144	46	1	2	92	89	232	1.43e-19	82.0
2_247	1_165	25.667	300	158	9	1	239	262	557	1.38e-18	79.3
2_247	1_253	27.128	188	126	5	62	240	105	290	9.81e-16	70.9
2_247	1_233	35.326	184	108	8	62	239	32	210	6.00e-15	68.6
2_247	1_357	29.282	181	116	5	69	240	912	1089	3.49e-13	63.5
2_247	1_158	27.027	185	124	6	63	239	152	333	6.68e-12	59.3
2_247	1_315	24.771	218	132	7	49	237	428	642	1.30e-10	55.8
2_247	1_337	27.011	174	116	5	75	240	1196	1366	4.81e-09	51.2
2_247	1_387	23.656	186	112	5	63	240	217	380	1.99e-07	45.8
2_247	1_356	23.784	185	111	5	63	239	275	437	2.99e-07	45.4
2_247	1_90	23.784	185	111	5	63	239	226	388	2.99e-07	45.4
2_248	1_119	29.245	106	73	1	54	159	12	115	1.85e-08	51.6
2_248	1_215	28.448	116	76	4	80	191	678	790	2.49e-04	38.9
2_249	1_333	97.391	230	6	0	1	230	1	230	2.10e-169	461
2_250	1_206	68.293	369	112	5	4	369	5	371	0.0	511
2_251	1_344	85.906	149	21	0	20	168	1	149	5.76e-96	269
2_252	1_326	73.383	402	104	3	1	401	1	400	0.0	647
2_253	1_264	38.141	312	189	2	2	309	58	369	1.37e-61	197
2_254	1_383	73.913	138	36	0	1	138	1	138	2.02e-76	219
2_255	1_46	77.273	418	91	3	1	417	1	415	0.0	651
2_257	1_329	56.457	2896	1074	70	1	2796	1	2809	0.0	2656
2_259	1_287	98.911	551	6	0	1	551	1	551	0.0	1110
2_259	1_170	92.350	549	42	0	1	549	1	549	0.0	1046
2_260	1_120	64.641	181	64	0	4	184	5	185	2.21e-85	245
2_260	1_39	30.818	159	95	3	29	178	31	183	2.94e-11	56.2
2_262	1_89	45.513	156	82	1	5	160	6	158	5.53e-49	150
2_263	1_40	78.852	610	114	8	1	600	1	605	0.0	839
2_264	1_190	93.125	640	42	2	1	638	1	640	0.0	1219
2_264	1_96	92.105	646	43	2	1	638	1	646	0.0	1212
2_265	1_382	29.587	774	471	17	108	820	40	800	8.09e-105	336
2_266	1_80	33.463	257	131	11	11	253	1	231	2.21e-27	103
2_266	1_324	27.935	247	139	10	62	292	2	225	2.12e-17	75.5
2_266	1_273	40.196	102	41	6	62	154	12	102	8.89e-13	60.1
2_266	1_148	25.000	252	136	11	33	248	232	466	4.49e-09	52.4
2_266	1_181	27.128	188	107	9	20	195	12	181	9.37e-05	38.5
2_270	1_256	93.610	313	20	0	25	337	1	313	0.0	605
2_272	1_289	74.339	378	95	2	1	377	6	382	0.0	583
2_273	1_145	89.116	294	32	0	1	294	1	294	0.0	551
2_273	1_413	87.685	203	25	0	92	294	1	203	8.51e-133	370
2_274	1_234	31.250	208	104	7	318	522	43	214	9.72e-09	53.5
2_274	1_234	22.500	320	204	10	550	868	9	285	7.60e-05	41.2
2_274	1_39	31.858	113	60	4	650	761	69	165	0.001	37.7
2_276	1_39	38.632	497	245	4	16	457	7	498	1.18e-102	311
2_277	1_298	61.789	246	88	3	9	254	9	248	8.05e-102	298
2_279	1_316	74.910	558	122	6	1	543	1	555	0.0	839
2_280	1_221	68.539	267	76	5	1	264	1	262	1.55e-122	345
2_280	1_55	63.158	266	91	3	1	264	1	261	2.15e-111	317
2_281	1_402	83.252	824	128	8	1	815	1	823	0.0	1343
2_282	1_127	63.111	225	83	0	13	237	2	226	1.10e-97	295
2_282	1_127	75.723	173	38	1	302	474	230	398	7.78e-89	272
2_282	1_83	29.930	431	226	10	51	470	15	380	1.59e-52	177
2_282	1_311	30.345	290	152	6	186	472	1	243	2.30e-40	140
2_282	1_204	45.223	157	82	1	312	468	156	308	6.78e-39	138
2_282	1_204	30.556	144	98	1	87	230	1	142	1.56e-20	87.0
2_283	1_167	67.351	487	108	15	1	454	1	469	4.80e-163	464
2_284	1_345	79.374	543	111	1	1	542	1	543	0.0	873
2_285	1_93	67.661	436	137	2	1	432	1	436	0.0	610
2_286	1_74	43.704	405	159	4	198	554	122	505	4.59e-109	336
2_286	1_74	55.263	38	17	0	49	86	83	120	9.28e-09	52.8
2_286	1_9	32.854	487	279	16	53	512	33	498	1.33e-61	211
2_286	1_165	31.569	510	292	18	53	527	246	733	1.27e-51	185
2_286	1_156	42.439	205	107	4	14	216	41	236	4.82e-47	166
2_286	1_156	39.535	86	47	2	474	554	236	321	4.18e-08	50.4
2_286	1_188	29.104	536	327	16	7	515	3	512	1.91e-43	158
2_286	1_253	26.327	490	314	13	87	557	24	485	7.56e-43	158
2_286	1_233	32.286	350	205	10	182	512	32	368	1.11e-38	145
2_286	1_158	27.169	438	272	15	86	507	70	476	4.06e-37	140
2_286	1_90	25.629	437	261	15	86	507	144	531	2.71e-31	123
2_286	1_356	25.173	433	252	15	86	499	193	572	1.05e-30	120
2_286	1_315	25.767	489	286	20	87	528	363	821	2.21e-28	115
2_286	1_357	28.291	357	230	9	170	506	889	1239	2.83e-26	108
2_286	1_337	27.507	349	223	10	189	516	1190	1529	3.52e-25	105
2_286	1_387	27.451	306	171	11	86	379	135	401	5.62e-24	99.0
2_286	1_118	27.211	147	88	4	177	312	172	310	5.13e-11	60.1
2_286	1_197	33.708	89	58	1	331	419	289	376	1.30e-08	51.6
2_286	1_5	25.126	199	138	7	267	458	185	379	5.02e-08	50.1
2_286	1_242	23.243	185	131	3	260	439	5	183	5.99e-08	49.7
2_286	1_148	27.885	104	57	4	56	150	1156	1250	1.25e-07	49.3
2_286	1_189	27.559	127	47	2	473	554	69	195	7.52e-05	39.3
2_286	1_288	22.300	287	188	14	274	540	180	451	2.15e-04	38.5
2_287	1_37	83.368	1425	220	11	1	1419	16	1429	0.0	2423
2_287	1_207	29.614	233	150	7	275	501	711	935	3.95e-24	104
2_288	1_179	74.793	242	49	4	122	361	1	232	5.76e-112	321
2_288	1_51	44.776	67	37	0	133	199	70	136	2.91e-13	63.9
2_289	1_33	91.335	427	31	2	1	421	1	427	0.0	711
2_289	1_422	48.000	50	26	0	292	341	246	295	2.32e-11	60.1
2_290	1_386	95.259	232	11	0	1	232	1	232	1.63e-171	466
2_291	1_290	96.198	263	10	0	1	263	1	263	0.0	539
2_291	1_338	23.697	211	148	4	72	271	34	242	6.47e-14	64.7
2_292	1_51	80.916	262	40	5	1	254	1	260	1.01e-125	352
2_292	1_179	44.776	67	37	0	71	137	12	78	1.06e-13	63.5
2_293	1_322	94.585	868	47	0	1	868	1	868	0.0	1716
2_294	1_295	60.837	263	101	1	7	269	14	274	2.87e-116	333
2_294	1_275	57.513	193	79	2	152	344	1	190	2.71e-78	233
2_294	1_99	27.273	308	194	11	18	318	35	319	4.34e-20	85.1
2_294	1_332	23.867	331	213	12	18	321	137	455	4.82e-18	79.7
2_294	1_149	22.530	253	172	8	3	246	91	328	2.81e-12	62.4
2_294	1_149	23.127	307	193	7	12	318	458	721	1.13e-11	60.5
2_294	1_425	25.773	97	65	2	128	221	1024	1116	6.76e-04	36.2
2_295	1_177	93.447	351	19	1	1	351	1	347	0.0	639
2_296	1_187	61.719	128	44	3	1	127	1	124	3.64e-55	164
2_298	1_159	53.623	138	30	1	19	122	10	147	1.28e-44	137
2_299	1_358	85.269	353	47	2	48	395	10	362	0.0	642
2_300	1_270	67.639	377	68	8	257	617	88	426	8.95e-131	385
2_300	1_270	58.333	108	34	4	1	102	1	103	3.80e-22	94.0
2_301	1_246	37.118	229	132	5	7	225	35	261	3.67e-43	142
2_302	1_348	89.269	438	44	1	1	438	1	435	0.0	838
2_303	1_62	88.404	664	68	4	1	664	1	655	0.0	1199
2_303	1_272	32.164	342	221	6	156	494	322	655	1.95e-53	192
2_303	1_272	22.381	210	111	5	80	237	450	659	9.54e-06	43.1
2_303	1_258	31.864	295	189	7	208	498	242	528	3.29e-44	163
2_303	1_258	31.672	341	211	10	187	515	252	582	9.36e-41	153
2_303	1_258	26.554	354	183	10	158	472	252	567	2.75e-28	115
2_303	1_258	24.675	231	133	6	76	301	371	565	6.87e-08	50.1
2_303	1_63	32.075	212	132	2	241	441	128	338	2.15e-31	122
2_303	1_63	32.692	208	118	3	187	380	135	334	3.21e-27	109
2_303	1_63	27.907	301	184	8	82	378	119	390	1.19e-23	99.0
2_303	1_63	31.461	178	106	2	334	496	133	309	1.10e-20	90.1
2_303	1_63	30.921	152	89	3	364	500	135	285	4.80e-13	66.2
2_303	1_20	24.586	423	234	14	92	469	167	549	2.47e-20	90.5
2_303	1_20	25.138	362	218	12	158	469	361	719	3.77e-16	77.0
2_303	1_20	22.551	439	235	14	156	505	272	694	6.82e-15	73.2
2_303	1_20	23.562	365	206	13	98	389	361	725	3.56e-10	57.8
2_303	1_268	26.163	172	107	5	311	467	10	176	3.73e-07	45.8
2_303	1_268	32.143	112	68	4	390	499	4	109	4.13e-07	45.8
2_303	1_268	23.889	180	112	6	251	414	10	180	6.18e-06	42.4
2_303	1_268	28.099	121	74	3	186	296	57	174	4.68e-05	39.7
2_304	1_335	76.739	460	105	1	5	462	8	467	0.0	743
2_305	1_423	39.007	141	83	2	1	140	1	139	1.48e-19	75.1
2_306	1_431	36.501	463	289	5	1	461	69	528	1.67e-84	282
2_306	1_431	34.286	175	112	3	491	663	635	808	9.33e-28	114
2_306	1_430	35.421	463	294	5	1	461	63	522	1.03e-80	273
2_306	1_430	34.286	175	112	3	491	663	629	802	1.20e-27	114
2_307	1_102	49.650	286	140	3	9	292	40	323	1.11e-96	286
2_307	1_388	48.288	292	142	6	13	299	40	327	1.66e-80	244
2_307	1_27	47.586	290	147	4	13	299	40	327	2.14e-79	244
2_307	1_285	54.974	191	82	3	104	292	3	191	8.55e-70	213
2_307	1_14	35.417	288	176	4	13	295	42	324	8.07e-54	177
2_307	1_404	33.667	300	186	6	6	295	37	333	1.64e-47	160
2_307	1_218	30.545	275	150	5	24	294	53	290	7.72e-36	128
2_307	1_331	32.000	250	141	6	6	245	35	265	5.81e-28	104
2_307	1_360	32.653	147	96	1	147	290	185	331	7.48e-26	102
2_307	1_306	25.610	246	163	8	12	244	43	281	8.46e-16	71.2
2_307	1_248	38.667	75	46	0	218	292	2	76	2.31e-12	62.0
2_307	1_280	23.664	131	93	4	168	294	3	130	5.40e-07	44.3
2_308	1_69	47.436	156	68	6	1	151	1	147	3.00e-33	110
2_309	1_3	62.594	663	234	9	8	661	12	669	0.0	852
2_310	1_19	68.029	832	228	10	67	897	467	1261	0.0	1088
2_310	1_178	64.156	770	180	9	88	847	52	735	0.0	918
2_311	1_158	54.373	263	117	2	1	260	170	432	3.41e-87	275
2_311	1_158	54.348	92	40	1	276	367	594	683	1.03e-26	107
2_311	1_158	53.012	83	39	0	193	275	436	518	3.85e-21	90.5
2_311	1_356	50.570	263	108	3	1	260	293	536	3.81e-76	243
2_311	1_356	50.000	36	18	0	193	228	540	575	1.55e-05	41.6
2_311	1_90	50.570	263	108	3	1	260	244	487	1.06e-74	243
2_311	1_90	54.348	92	40	1	276	367	678	767	7.49e-27	108
2_311	1_90	49.485	97	46	1	182	275	477	573	9.33e-22	92.8
2_311	1_387	62.366	186	51	1	1	186	235	401	3.48e-71	225
2_311	1_357	49.362	235	113	2	1	234	924	1153	2.06e-63	216
2_311	1_357	47.273	55	29	0	204	258	1211	1265	7.33e-09	52.4
2_311	1_337	50.000	194	97	0	1	194	1202	1395	3.91e-60	206
2_311	1_337	48.889	45	23	0	197	241	1484	1528	8.82e-07	45.8
2_311	1_253	33.028	218	128	5	1	208	124	333	3.82e-22	94.0
2_311	1_253	37.333	75	47	0	287	361	647	721	5.74e-09	52.8
2_311	1_165	33.668	199	126	4	1	193	388	586	5.19e-18	81.3
2_311	1_165	37.778	45	28	0	291	335	933	977	2.51e-04	37.7
2_311	1_315	25.571	219	145	3	1	202	465	682	7.05e-18	80.9
2_311	1_233	31.414	191	117	6	2	187	52	233	1.53e-15	73.2
2_311	1_233	34.783	69	45	0	299	367	531	599	4.85e-08	49.7
2_311	1_9	31.414	191	117	6	2	187	182	363	3.37e-15	72.4
2_311	1_9	34.783	69	45	0	299	367	661	729	4.48e-08	49.7
2_311	1_56	42.667	75	43	0	293	367	132	206	1.56e-12	61.6
2_311	1_188	29.655	145	96	3	46	188	251	391	1.89e-12	63.5
2_311	1_188	27.778	108	66	4	329	424	246	353	2.64e-04	37.7
2_311	1_156	44.615	65	36	0	303	367	422	486	2.26e-12	63.2
2_311	1_197	41.250	80	37	2	143	213	294	372	2.27e-10	56.6
2_311	1_74	29.091	165	111	4	52	212	149	311	1.63e-09	54.3
2_311	1_74	40.323	62	37	0	303	364	595	656	9.85e-09	52.0
2_311	1_68	36.000	100	55	2	262	352	190	289	1.29e-08	50.4
2_311	1_118	27.778	126	74	3	1	120	196	310	2.15e-05	41.2
2_311	1_242	22.727	132	102	0	62	193	1	132	3.16e-04	37.4
2_312	1_175	90.331	786	75	1	1	785	1	786	0.0	1447
2_312	1_325	89.362	611	65	0	175	785	11	621	0.0	1111
2_313	1_174	89.569	441	44	2	341	780	271	710	0.0	775
2_313	1_174	90.146	274	21	3	1	272	1	270	3.67e-163	484
2_314	1_350	54.902	102	46	0	26	127	113	214	2.30e-36	125
2_315	1_283	92.920	339	20	1	1	339	1	335	0.0	641
2_315	1_212	55.263	38	16	1	47	84	11	47	1.16e-06	44.3
2_316	1_379	80.571	175	34	0	7	181	4	178	5.04e-109	304
2_317	1_222	69.784	3197	943	8	1	3191	904	4083	0.0	4686
2_317	1_245	38.095	3255	1862	39	4	3191	709	3877	0.0	2173
2_317	1_305	34.137	2944	1781	48	296	3189	874	3709	0.0	1685
2_317	1_308	34.995	1926	1149	29	4	1896	1519	3374	0.0	1129
2_318	1_4	87.708	301	35	2	1	300	1	300	0.0	504
2_318	1_4	67.391	92	30	0	352	443	245	336	2.13e-33	123
2_319	1_168	78.656	848	180	1	1	848	1	847	0.0	1330
2_320	1_3	54.463	661	290	7	5	656	8	666	0.0	736
2_321	1_116	97.000	200	6	0	66	265	37	236	1.69e-145	402
2_321	1_36	50.704	71	33	1	152	222	73	141	3.51e-14	64.3
2_321	1_22	48.438	64	31	1	156	219	72	133	4.76e-11	56.6
2_321	1_34	37.647	85	40	3	137	211	35	116	5.41e-08	47.8
2_322	1_222	66.936	3962	1269	15	78	4018	142	4083	0.0	5503
2_322	1_245	35.852	3269	1942	46	819	4018	695	3877	0.0	2022
2_322	1_305	32.687	2992	1840	47	1073	4016	844	3709	0.0	1593
2_322	1_308	31.486	2274	1441	31	492	2724	1177	3374	0.0	1095
2_323	1_430	94.613	1021	55	0	1	1021	1	1021	0.0	2026
2_323	1_431	88.998	1018	108	2	1	1015	7	1023	0.0	1863
2_324	1_235	52.273	440	183	14	1	421	1	432	1.21e-119	384
2_324	1_235	41.788	548	163	15	465	891	534	1046	1.97e-119	383
2_324	1_235	33.333	66	40	1	198	259	718	783	2.68e-06	45.8
